,PLR_ID,public_tra,eating,culture,community,health_car,public_ser,education,outdoor_fa,outdoor_le,night_life,water,mig_rate,ave_rent,social_hou,public_hou,five_y_pls,rent_to_pr,dyn_r_to_p,sales,dyn_sales,unemployme,welfare,child_pov,dyn_unempl,dyn_welfar,dyn_child,B_1940,B_1941_199,B_1991_201,vegpm20,other_sch,vocat_sch,primary_sc,Gymnasium,secon_sch,priv_schoo,sp_nee_sch,kita,stations,HK_EU15,HK_EU28,HK_Polen,HK_EheJug,HK_EheSU,HK_Turk,HK_Arab,HK_Sonst,HK_NZOrd,Cluster,Clusters,PLR_NAME,BZR_NAME,Bezirk
398,8200622,90,22,2,3,22,17,0,125,1,19,2,56.51,8.69,10.45,15.13,70.34,0.75,29.34,0.35,18.1,14.09,28.0,60.89,3.57,-3.19,0.54,51.54,44.11,4.35,2.1,0,1,5,0,1,3,0,26,1,6.68,25.75,8.3,7.53,2.62,22.02,23.75,9.34,8.99,1,"very low social index, very high migration rate",Jahnstraße,Britz Nord,Neukölln
399,3601346,55,266,11,8,58,23,8,155,4,75,4,33.08,10.49,0.63,15.44,61.3,1.29,84.7,0.69,66.05,3.22,6.67,9.87,0.65,0.06,0.58,92.86,2.23,4.91,2.07,0,0,5,2,1,0,0,60,12,35.83,48.11,5.49,1.26,7.85,2.34,5.03,33.87,1.54,2,"average social index, average migration rate",Gethsemanekirche,Helmholtzplatz,Pankow
400,9501940,80,10,0,1,19,12,0,52,4,9,0,15.61,10.57,0.95,15.2,67.2,0.3,24.13,0.22,22.61,5.32,7.99,20.11,0.99,-0.7,1.58,80.12,16.49,3.39,3.99,0,0,1,0,0,1,0,15,15,14.45,39.87,10.61,2.88,19.18,2.22,11.03,23.14,1.68,0,"high social index, low migration rate",Güterbahnhof Köpenick,Dammvorstadt,Treptow-Köpenick
401,10200628,58,7,0,0,10,14,0,113,7,3,1,24.16,8.64,2.52,37.79,65.61,0.0,0.06,0.09,6.02,7.6,21.9,43.45,0.75,-2.94,-4.02,0.15,98.1,1.75,2.26,0,0,1,0,2,1,1,15,3,4.46,29.59,10.51,2.45,25.99,1.44,15.19,23.76,1.58,3,"somewhat low social index, average migration rate",Neue Grottkauer Straße,Hellersdorf Süd,Marzahn-Hellersdorf
402,2300314,140,202,25,13,35,24,0,217,11,77,19,63.1,12.69,7.41,9.36,68.17,1.6,90.7,0.62,42.39,10.23,21.62,47.93,3.06,-1.18,2.21,84.66,14.79,0.56,2.76,0,0,4,0,1,1,1,46,3,12.2,16.85,1.37,2.03,1.18,50.82,5.68,12.27,11.17,1,"very low social index, very high migration rate",Oranienplatz,Nördliche Luisenstadt,Friedrichshain-Kreuzberg
403,8100310,116,244,16,9,48,29,2,178,5,100,1,50.01,11.52,6.73,9.54,62.9,1.41,98.79,0.49,41.45,5.82,13.41,28.78,1.44,-1.01,-0.43,76.87,19.39,3.74,2.87,0,0,5,2,2,1,1,68,2,25.91,36.23,4.62,5.16,2.57,19.55,9.42,20.59,6.48,3,"somewhat low social index, average migration rate",Maybachufer,Reuterstraße,Neukölln
404,4300414,194,200,11,4,61,41,3,221,1,51,6,38.97,13.07,4.71,6.8,64.77,1.88,98.64,1.05,72.07,3.54,7.43,13.37,0.56,-1.78,-4.68,77.79,20.74,1.47,2.26,0,2,4,0,1,2,1,55,5,20.81,37.0,7.7,4.92,10.48,9.99,6.84,24.62,6.16,2,"average social index, average migration rate",Schloßstraße,Schloss Charlottenburg,Charlottenburg-Wilmersdorf
405,6400841,93,26,0,1,13,12,0,102,5,5,9,25.11,11.45,2.47,2.07,69.69,0.86,22.75,0.47,21.36,2.28,3.96,7.64,0.22,-0.07,1.04,66.29,28.78,4.93,3.49,0,1,2,0,0,2,1,15,1,16.08,30.38,7.7,2.59,7.43,5.52,8.38,40.87,4.84,0,"high social index, low migration rate",Zehlendorf Eiche,Zehlendorf Nord,Steglitz-Zehlendorf
406,5100105,118,14,0,1,8,12,0,80,34,8,0,20.15,7.99,5.95,12.59,63.56,0.7,14.0,0.4,33.4,3.85,8.27,19.27,0.78,-0.96,0.61,33.13,57.29,9.58,6.01,0,0,4,0,1,0,2,15,0,11.09,33.39,14.85,7.75,8.91,13.24,10.54,19.55,6.61,0,"high social index, low migration rate",Amorbacher Weg,Hakenfelde,Spandau
407,1100103,138,131,9,6,37,34,3,159,6,43,14,58.45,16.17,1.84,16.66,56.71,1.54,78.4,0.77,48.92,5.32,15.52,32.63,0.93,-2.16,-4.87,44.01,48.91,7.08,2.35,0,1,1,1,0,4,0,13,4,16.18,32.57,6.07,3.4,13.0,10.88,12.11,23.42,4.61,3,"somewhat low social index, average migration rate",Lützowstraße,Tiergarten Süd,Mitte
408,7300619,230,95,0,5,126,39,2,369,15,26,6,44.61,11.27,1.28,2.21,69.93,2.5,66.21,0.89,68.78,4.59,12.7,26.4,0.82,-0.04,1.37,65.42,24.88,9.7,2.62,0,0,4,1,1,3,1,48,7,11.53,26.57,8.81,3.99,4.08,28.99,7.53,19.11,9.72,2,"average social index, average migration rate",Grazer Platz,Friedenau Ost,Tempelhof-Schöneberg
409,12200309,102,22,0,2,32,16,0,49,0,24,0,54.22,8.25,4.12,17.57,65.06,0.55,22.89,0.48,39.85,9.31,21.5,53.96,1.33,-3.28,-4.21,61.04,37.02,1.94,2.32,0,0,3,0,1,0,0,25,3,6.71,32.81,8.84,8.25,5.91,16.74,15.47,13.52,7.3,1,"very low social index, very high migration rate",Scharnweberstraße,West 4 - Auguste-Viktoria-Allee,Reinickendorf
410,6200312,112,28,1,3,24,25,0,72,1,7,3,31.88,9.29,6.22,9.61,68.98,1.13,20.79,0.43,32.0,2.5,4.53,9.93,0.52,0.01,-1.2,28.48,61.37,10.16,4.37,0,0,1,1,0,0,0,18,2,10.48,29.35,12.4,5.72,9.51,6.9,15.87,28.48,4.17,0,"high social index, low migration rate",Komponistenviertel Lankwitz,Lankwitz,Steglitz-Zehlendorf
411,9300920,168,17,0,3,13,19,0,212,3,4,1,16.23,11.56,8.94,23.25,67.94,0.1,4.05,0.1,4.45,2.19,5.12,13.04,0.68,1.24,4.25,29.09,23.36,47.55,1.97,0,0,4,1,0,1,0,22,1,10.62,35.27,15.04,5.0,12.35,14.22,7.45,17.97,7.74,0,"high social index, low migration rate",Dorf Altglienicke,Altglienicke,Treptow-Köpenick
412,10100208,77,10,0,1,5,17,0,233,8,6,1,25.81,7.21,1.03,35.26,70.54,0.2,12.64,0.06,3.41,6.68,15.38,45.51,1.59,-1.91,-1.37,0.0,87.93,12.07,2.69,0,0,3,1,1,4,0,18,7,2.61,22.92,8.48,3.47,38.46,1.65,11.99,20.31,1.19,3,"somewhat low social index, average migration rate",Bürgerpark,Marzahn Mitte,Marzahn-Hellersdorf
413,9200510,96,32,5,3,19,21,0,236,9,14,0,32.6,10.22,2.91,25.39,55.37,0.7,40.57,0.52,43.31,8.03,16.31,42.42,1.2,-1.88,-0.9,46.98,43.46,9.57,3.28,0,1,2,0,1,2,2,22,10,10.05,36.86,8.0,11.99,11.42,4.85,12.1,20.72,2.05,3,"somewhat low social index, average migration rate",Helmholtz-Kiez,Oberschöneweide,Treptow-Köpenick
414,11100308,45,9,0,3,13,15,0,124,11,2,1,28.89,8.04,0.55,52.91,71.1,0.12,1.33,0.17,14.05,8.98,20.08,47.88,1.67,-2.39,-3.99,22.0,76.1,1.9,2.95,0,0,2,0,2,0,0,11,9,2.9,18.14,7.66,20.41,21.19,2.27,13.56,22.33,2.09,3,"somewhat low social index, average migration rate",Zingster Straße West,Neu-Hohenschönhausen Süd,Lichtenberg
415,4501045,151,274,10,5,78,47,2,130,2,47,11,48.28,12.9,3.15,3.94,65.66,2.76,101.85,1.02,70.39,3.56,7.46,16.69,0.28,-0.14,-1.44,48.41,47.55,4.03,3.62,0,0,4,0,3,3,0,33,8,20.19,35.96,7.46,3.1,13.31,8.15,8.69,27.27,3.51,2,"average social index, average migration rate",Schaperstraße,Lietzenburger Straße,Charlottenburg-Wilmersdorf
416,1400940,132,56,4,3,53,27,2,124,9,51,0,43.38,9.6,5.89,15.23,61.66,1.04,68.9,0.53,43.51,7.89,16.57,43.34,2.36,-3.02,-2.92,27.67,71.5,0.84,4.93,0,3,4,1,1,2,0,50,8,10.36,31.25,11.58,6.73,4.92,20.38,12.15,15.86,8.7,3,"somewhat low social index, average migration rate",Schillerpark,Parkviertel,Mitte
417,6100207,140,77,1,1,97,21,4,89,5,19,3,34.49,10.8,2.0,1.39,67.92,0.99,55.23,0.98,60.47,3.59,6.58,14.88,0.39,-0.88,-1.93,58.8,35.78,5.42,4.2,0,0,3,3,1,2,1,26,2,13.68,31.73,11.69,5.81,10.56,8.13,11.29,26.17,6.32,2,"average social index, average migration rate",Mittelstraße,Albrechtstraße,Steglitz-Zehlendorf
418,8100102,51,89,12,10,61,14,2,465,2,46,0,51.6,11.52,6.73,9.55,62.9,1.4,98.69,0.49,41.44,8.35,16.21,37.86,1.98,-1.73,0.46,91.85,7.12,1.03,4.09,0,0,4,1,1,2,0,28,2,23.09,36.49,5.46,5.14,2.45,18.76,10.64,20.51,6.01,3,"somewhat low social index, average migration rate",Schillerpromenade Nord,Schillerpromenade,Neukölln
419,1100310,295,361,26,12,29,45,3,389,13,87,20,48.9,16.17,1.84,16.66,56.71,1.54,78.4,0.77,48.92,3.88,8.24,20.46,0.77,0.06,0.5,49.99,39.32,10.69,1.1,0,0,2,2,1,13,2,27,35,22.61,33.89,4.14,2.12,11.43,3.29,9.37,37.2,2.7,2,"average social index, average migration rate",Alexanderplatzviertel,Alexanderplatz,Mitte
420,2500833,124,275,8,11,53,33,3,236,12,113,3,35.9,13.97,0.74,8.41,52.42,3.05,152.33,1.12,84.32,3.85,7.09,17.18,0.62,0.02,1.89,86.67,11.93,1.4,2.33,0,0,4,2,0,2,1,48,17,38.44,50.57,5.87,1.66,5.99,3.0,5.45,31.14,2.19,2,"average social index, average migration rate",Boxhagener Platz,Frankfurter Allee Süd FK,Friedrichshain-Kreuzberg
421,11300723,70,14,0,1,18,15,1,220,13,6,0,27.28,8.72,0.59,32.85,62.09,0.44,10.65,0.06,6.99,5.14,7.38,12.64,-0.09,-8.05,-14.58,0.0,2.53,97.46,1.37,0,0,3,0,1,4,2,15,10,11.58,33.04,11.61,4.81,12.42,2.61,13.75,31.38,1.99,2,"average social index, average migration rate",Bornitzstraße,Alt-Lichtenberg,Lichtenberg
422,11501339,88,26,2,6,24,21,1,387,30,5,4,22.67,9.75,1.3,24.83,62.32,0.59,43.49,0.37,26.58,1.94,4.71,9.0,0.17,-0.83,-1.74,59.02,24.34,16.65,2.34,0,0,3,1,0,1,0,27,11,11.22,28.64,8.04,1.57,14.14,2.45,12.43,38.61,2.17,0,"high social index, low migration rate",Karlshorst West,Karlshorst,Lichtenberg
423,1100104,83,83,6,5,17,19,1,144,6,25,6,64.58,16.17,1.85,16.63,56.73,1.54,78.52,0.77,48.92,6.18,18.01,39.94,1.25,-0.71,-2.66,58.49,31.91,9.6,1.96,0,1,2,0,0,2,0,11,4,13.78,22.7,3.83,3.23,7.89,13.31,22.13,24.79,5.96,3,"somewhat low social index, average migration rate",Körnerstraße,Tiergarten Süd,Mitte
424,3300514,89,5,0,0,7,17,0,26,3,1,0,8.72,9.21,10.06,4.96,71.31,0.7,17.17,0.01,0.47,1.11,2.49,4.06,0.19,0.96,2.09,24.53,27.38,48.1,2.19,0,0,1,0,0,0,0,5,4,16.6,40.46,16.41,2.86,16.99,4.58,9.16,20.23,5.72,0,"high social index, low migration rate",Blankenburg,Blankenburg/Heinersdorf/Märchenland,Pankow
425,3601453,61,72,2,7,42,27,3,249,10,32,1,28.92,10.51,0.63,15.42,61.26,1.3,84.99,0.7,66.11,0.54,1.35,0.66,0.24,0.41,0.02,0.0,0.31,99.69,0.77,0,1,3,2,2,3,2,47,16,20.66,39.46,9.14,2.52,13.12,1.59,1.33,38.01,3.97,0,"high social index, low migration rate",Alter Schlachthof,Prenzlauer Berg Ost,Pankow
426,12500930,149,8,0,0,9,17,0,28,10,5,0,31.75,7.55,1.56,42.21,69.9,0.05,10.73,0.23,15.8,4.9,10.96,30.38,0.68,-2.04,-0.91,65.41,30.49,4.1,4.09,0,0,2,0,1,2,0,8,6,7.69,29.53,11.92,5.09,9.29,15.76,13.74,20.55,6.04,2,"average social index, average migration rate",Wittenau Süd,Nord 2 - Waidmannslust/Wittenau/Lübars,Reinickendorf
427,12200310,83,10,0,0,9,12,0,45,3,10,0,60.34,8.25,4.11,17.69,65.08,0.54,22.82,0.48,39.73,10.22,26.53,59.75,1.83,-2.35,1.45,27.85,57.97,14.18,3.01,0,0,1,0,1,1,0,13,3,10.01,31.48,9.46,10.59,10.8,18.2,11.44,11.5,5.98,1,"very low social index, very high migration rate",Klixstraße,West 4 - Auguste-Viktoria-Allee,Reinickendorf
428,4501147,98,93,8,4,41,23,5,91,1,12,3,43.36,12.9,3.14,3.93,65.66,2.76,101.87,1.02,70.4,2.94,8.39,19.07,0.49,-0.17,1.92,69.31,27.82,2.87,1.92,0,0,2,2,2,1,2,31,3,16.89,35.2,8.95,3.44,11.06,8.75,8.42,28.39,4.74,2,"average social index, average migration rate",Leon-Jessel-Platz,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf
429,8200832,104,10,0,0,12,12,0,99,15,4,1,31.34,8.67,10.47,15.16,70.38,0.75,28.97,0.35,17.98,6.2,11.38,32.81,2.16,0.22,3.44,8.17,69.24,22.59,2.26,0,0,2,1,1,0,3,11,0,5.09,22.49,11.23,8.31,4.72,21.76,18.75,12.58,11.39,3,"somewhat low social index, average migration rate",Buckow Mitte,Buckow,Neukölln
430,9100304,133,24,1,2,9,16,0,127,13,8,2,18.08,10.72,0.59,18.72,65.15,0.91,35.05,0.55,36.01,4.37,6.84,17.32,1.14,-0.87,-3.37,46.13,51.37,2.5,3.65,0,0,4,0,0,1,1,20,2,16.05,38.46,10.51,6.1,9.13,7.63,9.09,25.7,3.89,0,"high social index, low migration rate",Baumschulenweg West,Baumschulenweg,Treptow-Köpenick
431,12400616,58,7,0,1,2,10,0,21,3,1,0,14.22,10.6,2.99,2.81,75.99,0.17,7.08,0.19,12.63,1.28,2.43,5.56,0.27,0.17,0.85,19.49,62.57,17.94,6.13,0,0,1,0,0,0,0,4,0,21.68,42.64,10.48,4.88,8.7,5.97,4.29,28.88,4.64,0,"high social index, low migration rate",Konradshöhe/Tegelort,West 2 - Heiligensee/Konradshöhe,Reinickendorf
432,8100207,81,160,15,13,109,26,2,539,4,82,2,67.3,11.52,6.73,9.55,62.9,1.4,98.74,0.48,41.44,12.75,26.35,52.7,3.85,-4.97,-4.55,54.23,44.34,1.43,3.37,0,0,6,2,1,2,0,55,4,7.38,18.2,7.19,7.79,1.75,37.16,13.47,10.46,11.17,1,"very low social index, very high migration rate",Rollberg,Neuköllner Mitte/Zentrum,Neukölln
433,10100206,60,8,0,0,6,13,0,201,6,3,1,25.84,7.21,1.03,35.26,70.54,0.2,12.64,0.06,3.41,6.5,17.63,39.95,1.07,-2.5,-2.99,0.0,99.53,0.47,2.52,0,0,3,1,3,2,0,13,4,2.15,21.46,8.95,7.78,40.72,1.85,9.86,17.23,1.1,3,"somewhat low social index, average migration rate",Wuhletalstraße,Marzahn Mitte,Marzahn-Hellersdorf
434,4500939,132,108,6,2,79,32,7,70,8,21,7,46.04,12.9,3.15,3.94,65.66,2.76,101.8,1.02,70.38,4.42,8.59,19.28,0.4,-1.34,-5.4,50.21,44.83,4.96,2.14,0,0,1,0,2,3,1,33,4,12.49,31.27,9.7,6.16,14.17,8.94,9.29,23.98,6.19,2,"average social index, average migration rate",Eisenzahnstraße,Halensee,Charlottenburg-Wilmersdorf
435,10200421,51,8,2,1,14,7,0,94,1,4,1,49.34,8.62,2.55,38.33,65.45,0.0,0.0,0.09,6.07,3.79,15.27,28.99,-0.5,-4.06,-11.4,0.0,1.3,98.7,1.69,0,1,1,0,1,0,0,15,6,2.95,25.29,8.84,1.84,50.16,0.0,9.33,12.28,1.1,2,"average social index, average migration rate",Helle Mitte,Hellersdorf Nord,Marzahn-Hellersdorf
436,4200204,21,4,0,0,1,5,0,7,1,0,0,31.78,10.63,2.4,3.64,66.23,0.27,36.09,0.74,66.22,2.95,5.19,11.4,0.63,0.55,-2.18,1.82,68.19,29.99,8.48,0,0,0,0,0,0,0,1,1,14.93,32.26,10.1,2.3,13.89,4.59,7.69,35.82,3.44,2,"average social index, average migration rate",Angerburger Allee,Heerstraße,Charlottenburg-Wilmersdorf
437,7100205,90,119,2,7,26,21,3,139,11,33,5,56.38,11.25,12.65,18.81,66.02,1.15,70.46,0.66,48.98,9.58,23.8,45.16,2.73,-2.68,-7.8,44.55,49.88,5.57,2.49,0,1,3,0,1,1,0,21,7,13.75,23.33,3.66,4.51,10.27,27.66,11.02,16.15,7.05,1,"very low social index, very high migration rate",Alvenslebenstraße,Schöneberg Nordost,Tempelhof-Schöneberg
438,7601236,122,16,1,2,14,22,0,32,9,3,0,42.85,8.1,12.71,26.72,71.06,0.2,4.42,0.17,11.06,8.62,19.74,48.47,2.76,-0.51,3.87,34.2,61.15,4.65,2.73,0,0,2,0,1,2,1,19,1,4.24,23.99,15.09,6.12,16.9,9.2,25.17,13.95,4.66,3,"somewhat low social index, average migration rate",Marienfelder Allee Nordwest,Marienfelde Nord,Tempelhof-Schöneberg
439,3601140,20,54,5,5,52,11,7,139,10,19,2,32.75,10.49,0.74,15.46,61.31,1.29,84.5,0.69,65.85,3.19,4.78,4.68,0.62,-1.04,-1.19,89.52,4.63,5.85,1.49,0,0,4,0,0,1,0,43,6,31.48,47.87,6.61,2.1,9.13,2.96,7.24,28.88,1.81,0,"high social index, low migration rate",Malmöer Straße,Prenzlauer Berg Nordwest,Pankow
440,3400620,165,36,8,4,43,21,3,156,12,18,3,18.58,10.51,1.65,20.22,66.09,1.64,45.49,0.45,29.51,1.9,4.1,2.58,0.33,1.12,-0.78,36.6,19.89,43.51,6.44,0,1,6,1,1,1,0,42,9,20.77,42.09,12.96,4.26,12.43,6.22,11.37,18.48,5.15,0,"high social index, low migration rate",Schönholz,Schönholz/Wilhelmsruh/Rosenthal,Pankow
441,8401138,36,7,0,0,8,8,0,18,6,1,1,33.27,7.91,18.49,9.83,73.53,0.04,12.67,0.2,10.72,8.84,17.29,48.82,1.17,-0.25,1.6,5.59,93.29,1.12,2.72,0,0,0,0,0,0,0,4,0,3.8,24.29,16.47,6.97,7.39,26.82,18.37,5.28,10.88,3,"somewhat low social index, average migration rate",Goldhähnchenweg,Buckow Nord,Neukölln
442,1100206,259,394,31,5,40,38,1,591,2,53,23,52.44,16.17,1.84,16.66,56.71,1.54,78.4,0.77,48.92,2.16,4.94,12.9,0.57,1.44,5.07,47.34,24.24,28.42,0.84,0,1,1,0,0,3,0,27,29,22.44,35.4,2.76,1.58,27.75,4.92,3.85,25.69,0.79,2,"average social index, average migration rate",Unter den Linden,Regierungsviertel,Mitte
443,3200310,66,3,0,1,3,10,0,40,14,1,0,14.66,10.76,3.21,3.45,69.0,0.67,30.08,0.26,22.11,2.07,5.31,10.18,0.61,-0.76,-1.17,10.75,15.38,73.86,1.13,0,0,2,0,0,0,1,13,6,9.34,34.57,14.85,3.5,26.0,5.79,9.7,18.27,2.17,0,"high social index, low migration rate",Krugpfuhl,Buchholz,Pankow
444,9200614,46,4,1,2,6,9,0,63,2,1,0,9.68,10.22,2.91,25.39,55.36,0.7,40.57,0.52,43.32,4.43,7.74,23.11,0.6,-0.57,0.65,71.64,24.91,3.45,4.1,0,0,0,1,0,3,0,10,4,9.29,41.17,15.47,8.97,14.85,4.64,12.08,13.34,4.95,0,"high social index, low migration rate",Oberspree,Niederschöneweide,Treptow-Köpenick
445,1100308,318,285,21,5,50,32,2,689,4,54,17,44.19,16.17,1.85,16.66,56.71,1.54,78.39,0.77,48.91,1.38,2.61,4.72,0.42,-0.08,0.45,55.53,9.87,34.6,1.12,0,0,2,0,1,2,0,32,28,27.22,41.68,5.12,1.74,12.98,3.6,5.54,33.03,1.44,2,"average social index, average migration rate",Charitéviertel,Alexanderplatz,Mitte
446,8200624,97,26,2,2,23,13,0,246,5,18,3,46.77,8.67,10.46,15.16,70.38,0.75,28.99,0.35,18.0,9.62,19.89,48.88,2.53,-1.09,0.03,44.68,53.3,2.02,2.4,0,0,5,0,1,1,1,33,0,8.53,29.97,12.85,5.01,2.91,25.06,15.71,9.13,12.21,1,"very low social index, very high migration rate",Tempelhofer Weg,Britz Nord,Neukölln
447,5100314,76,53,4,3,22,14,0,148,6,19,1,58.79,7.99,5.95,12.59,63.56,0.7,14.0,0.4,33.4,10.53,25.32,57.8,1.26,-2.96,-2.53,58.63,39.71,1.66,1.88,0,0,3,3,1,0,1,17,1,4.9,32.21,8.31,8.52,5.99,17.13,17.54,14.69,3.92,1,"very low social index, very high migration rate",Kurstraße,Spandau Mitte,Spandau
448,11200515,56,4,0,1,5,12,0,26,5,4,0,20.46,8.9,2.73,35.94,64.34,0.05,11.53,0.17,10.54,1.03,2.59,5.17,0.04,-0.03,-0.73,41.47,10.7,47.83,1.31,0,0,1,1,1,0,0,8,9,5.58,24.41,10.65,3.77,20.39,3.51,4.29,36.75,6.88,0,"high social index, low migration rate",Weiße Taube,Alt-Hohenschönhausen Süd,Lichtenberg
449,4300412,108,68,8,4,25,19,1,216,2,18,3,55.77,13.06,4.71,6.85,64.78,1.88,98.46,1.05,72.0,5.8,14.54,22.0,-0.16,-2.82,-12.06,25.51,74.49,0.0,3.77,0,1,2,1,1,1,0,36,3,9.95,27.23,9.55,3.16,9.15,6.1,13.45,36.7,4.21,3,"somewhat low social index, average migration rate",Schlossgarten,Schloss Charlottenburg,Charlottenburg-Wilmersdorf
450,11401034,109,15,0,3,14,20,0,622,19,3,8,31.14,9.49,2.04,31.1,61.22,0.82,38.51,0.21,20.71,6.6,13.15,39.85,1.88,-2.7,3.06,55.98,40.14,3.88,6.84,0,0,2,1,2,1,1,10,10,9.14,32.45,9.98,7.67,23.53,2.63,8.62,23.43,1.68,3,"somewhat low social index, average migration rate",Tierpark,Friedrichsfelde Nord,Lichtenberg
451,12500825,170,32,1,0,19,20,0,57,11,7,1,27.68,7.55,1.57,42.17,69.89,0.05,10.75,0.23,15.84,5.02,10.06,24.22,0.82,-1.43,-6.59,54.7,40.07,5.22,2.02,0,0,4,1,1,3,2,12,4,10.8,39.53,14.25,5.68,5.4,10.42,13.58,20.43,4.96,2,"average social index, average migration rate",Borsigwalde,West 3 - Borsigwalde/Freie Scholle,Reinickendorf
452,6300633,152,53,1,1,21,30,0,73,6,15,1,25.53,10.84,3.52,2.48,68.34,0.67,30.73,0.55,44.53,3.35,4.82,11.65,0.83,-0.52,-0.16,56.08,35.51,8.41,4.03,0,1,5,4,2,2,0,28,2,19.59,37.89,9.59,4.42,5.56,8.38,11.86,27.07,4.81,0,"high social index, low migration rate",Augustaplatz,Drakestraße,Steglitz-Zehlendorf
453,1100205,202,208,12,2,32,23,1,396,0,18,12,61.91,16.16,1.95,16.71,56.76,1.53,78.32,0.77,48.78,2.88,6.34,19.76,0.51,-1.65,0.73,2.49,66.84,30.67,2.87,0,1,3,0,0,2,0,19,11,12.25,25.3,2.21,1.67,22.35,3.35,13.52,29.31,4.48,2,"average social index, average migration rate",Wilhelmstraße,Regierungsviertel,Mitte
454,1200629,92,65,3,2,33,23,1,377,2,10,8,47.89,14.53,6.68,4.43,59.13,1.19,87.17,0.84,52.38,2.64,6.73,14.09,0.32,-0.54,-0.56,25.14,72.76,2.1,5.42,0,1,2,1,0,2,0,26,4,23.56,38.22,6.54,2.07,9.87,5.9,7.69,33.14,3.11,2,"average social index, average migration rate",Hansaviertel,Moabit Ost,Mitte
455,2100105,148,161,16,16,39,26,0,271,23,60,2,70.54,13.35,26.08,28.66,68.51,0.5,61.14,0.14,18.21,12.93,29.74,63.84,2.08,-3.19,-0.79,22.2,77.36,0.44,3.69,0,1,4,0,0,1,2,40,4,6.59,12.48,2.87,2.16,2.88,49.71,10.12,9.41,13.24,1,"very low social index, very high migration rate",Prinzenstraße,Südliche  Friedrichstadt,Friedrichshain-Kreuzberg
456,8100521,190,42,2,3,26,27,0,243,9,32,5,65.96,11.51,6.73,9.57,62.92,1.4,98.52,0.48,41.38,17.79,36.58,74.68,4.93,-4.48,-1.63,43.72,54.07,2.21,1.93,0,1,5,1,1,3,1,28,5,3.84,12.88,5.75,4.25,1.17,30.33,33.47,6.26,11.63,1,"very low social index, very high migration rate",Schulenburgpark,Köllnische Heide,Neukölln
457,9401330,58,13,0,1,2,11,0,63,2,1,0,10.99,8.58,2.65,25.63,69.08,0.45,17.42,0.09,9.55,0.88,1.94,3.15,0.35,0.14,0.24,51.1,17.15,31.75,3.12,0,0,0,0,0,1,0,8,12,17.17,38.39,14.65,0.0,18.18,1.52,6.57,33.33,2.02,0,"high social index, low migration rate",Wendenschloß,Köpenick Süd,Treptow-Köpenick
458,3100103,64,6,0,3,8,15,1,41,26,3,2,20.77,8.65,0.02,44.72,63.51,0.0,2.58,0.09,7.39,7.81,14.31,32.93,1.64,-2.16,-3.16,13.11,86.61,0.28,4.35,0,0,2,0,1,1,1,15,1,3.92,18.6,9.21,3.56,17.18,3.95,21.03,35.25,0.42,3,"somewhat low social index, average migration rate",Karower Chaussee,Buch,Pankow
459,3200309,83,6,0,2,3,17,1,42,10,0,0,14.66,10.76,3.21,3.45,69.0,0.67,30.08,0.26,22.1,2.42,4.77,8.48,0.56,-1.15,-3.3,23.96,22.19,53.85,2.03,0,0,2,0,0,0,1,10,8,9.34,34.57,14.85,3.5,25.99,5.79,9.7,18.27,2.17,0,"high social index, low migration rate",Eddastraße,Buchholz,Pankow
460,9100408,127,19,0,3,17,23,0,107,3,10,0,17.32,10.72,0.59,18.72,65.15,0.91,35.02,0.55,36.01,4.08,8.23,19.1,0.69,-1.04,-1.18,71.25,20.67,8.08,2.06,0,0,3,1,1,0,0,18,13,9.64,35.43,15.28,9.86,11.12,11.55,8.38,19.44,4.22,0,"high social index, low migration rate",Johannisthal Ost,Johannisthal,Treptow-Köpenick
461,4100101,222,25,0,6,16,25,0,221,11,12,1,49.71,7.45,10.92,47.09,71.32,0.0,8.06,0.23,28.44,7.53,16.82,43.97,0.74,-2.08,-5.71,33.49,63.86,2.65,5.49,0,1,3,2,1,0,0,20,6,6.8,33.84,18.65,7.17,8.8,14.03,12.01,19.41,4.74,3,"somewhat low social index, average migration rate",Jungfernheide/Plötzensee,Charlottenburg Nord,Charlottenburg-Wilmersdorf
462,3601142,103,293,17,10,89,31,10,214,19,83,8,35.36,10.47,2.39,15.78,61.51,1.24,81.51,0.67,62.86,2.94,4.99,6.12,0.75,0.3,0.19,91.27,4.79,3.95,1.55,0,0,8,0,0,2,0,75,20,39.79,52.47,5.29,1.35,6.62,2.14,3.78,32.79,0.86,2,"average social index, average migration rate",Falkplatz,Prenzlauer Berg Nordwest,Pankow
463,5100209,86,4,0,0,6,12,0,31,2,3,0,52.3,7.99,5.95,12.59,63.56,0.7,14.0,0.4,33.4,9.52,22.92,48.57,1.4,-2.93,-1.8,3.83,64.79,31.37,5.3,0,0,3,0,1,0,1,16,0,3.23,28.02,17.89,3.13,25.46,18.53,10.19,8.25,6.42,1,"very low social index, very high migration rate",Westerwaldstraße,Falkenhagener Feld,Spandau
464,2200213,156,268,20,10,65,41,1,188,8,89,2,47.76,14.41,5.67,4.95,63.4,2.54,131.93,0.63,47.96,4.83,11.41,17.78,1.08,-0.42,-1.44,82.74,16.23,1.03,3.27,0,1,8,3,2,1,1,69,5,24.42,35.63,4.43,3.05,2.47,20.95,11.88,20.3,5.72,2,"average social index, average migration rate",Graefekiez Nord,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg
